Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM2328617	Malak-1 (9720)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328617/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190794	SRX2190794	Joseph R Ecker	"Sep 27, 2016"
GSM2328618	Epidauros-1 (9725)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328618/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190795	SRX2190795	Joseph R Ecker	"Sep 27, 2016"
GSM2328619	Stiav-3 (9731)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328619/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190796	SRX2190796	Joseph R Ecker	"Sep 27, 2016"
GSM2328620	Bela-4 (9735)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328620/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190797	SRX2190797	Joseph R Ecker	"Sep 27, 2016"
GSM2328621	Teiu-1 (9742)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328621/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190798	SRX2190798	Joseph R Ecker	"Sep 27, 2016"
GSM2328622	Zagub-1 (9748)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328622/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190799	SRX2190799	Joseph R Ecker	"Sep 27, 2016"
GSM2328623	Etna-2 (9762)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328623/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190800	SRX2190800	Joseph R Ecker	"Sep 27, 2016"
GSM2328624	ENC-2-1 (9907)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328624/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190801	SRX2190801	Joseph R Ecker	"Sep 27, 2016"
GSM2328625	GEN-8 (9909)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328625/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190802	SRX2190802	Joseph R Ecker	"Sep 27, 2016"
GSM2328626	ARGE-1-15 (9911)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328626/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190803	SRX2190803	Joseph R Ecker	"Sep 27, 2016"
GSM2328627	SAUL-24 (9918)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328627/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190804	SRX2190804	Joseph R Ecker	"Sep 27, 2016"
GSM2328628	RUM-20 (9925)	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328628/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190805	SRX2190805	Joseph R Ecker	"Sep 27, 2016"
GSM2328629	QUI-8 (9934)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328629/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190806	SRX2190806	Joseph R Ecker	"Sep 27, 2016"
GSM2328630	Stepn-2 (9955)	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328630/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190807	SRX2190807	Joseph R Ecker	"Sep 27, 2016"
GSM2328631	Shigu-2 (9959)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328631/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190808	SRX2190808	Joseph R Ecker	"Sep 27, 2016"
GSM2328632	Kidr-1 (9960)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328632/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190809	SRX2190809	Joseph R Ecker	"Sep 27, 2016"
GSM2328633	Timpo-1 (9968)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328633/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190810	SRX2190810	Joseph R Ecker	"Sep 27, 2016"
GSM2328634	Altenb-2 (9970)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328634/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190811	SRX2190811	Joseph R Ecker	"Sep 27, 2016"
GSM2328635	Voeran-1 (9979)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328635/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190812	SRX2190812	Joseph R Ecker	"Sep 27, 2016"
GSM2328636	Apost-1 (9982)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328636/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190813	SRX2190813	Joseph R Ecker	"Sep 27, 2016"
GSM2328637	Bak-2 (9988)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328637/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190814	SRX2190814	Joseph R Ecker	"Sep 27, 2016"
GSM2328638	Nemrut-1 (9993)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328638/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190815	SRX2190815	Joseph R Ecker	"Sep 27, 2016"
GSM2328639	HKT2.4 (9995)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328639/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190816	SRX2190816	Joseph R Ecker	"Sep 27, 2016"
GSM2328640	Tuescha-9 (10000)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328640/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190817	SRX2190817	Joseph R Ecker	"Sep 27, 2016"
GSM2328641	TueWal-2 (10002)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328641/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190818	SRX2190818	Joseph R Ecker	"Sep 27, 2016"
GSM2328642	WalHaesB4 (10003)	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328642/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190819	SRX2190819	Joseph R Ecker	"Sep 27, 2016"
GSM2328643	Copac-1 (10005)	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328643/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190820	SRX2190820	Joseph R Ecker	"Sep 27, 2016"
GSM2328644	Sij-1 (10008)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328644/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190821	SRX2190821	Joseph R Ecker	"Sep 27, 2016"
GSM2328645	KZ10 (10019)-2	SRA	Arabidopsis thaliana	1	GPL17639	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2328nnn/GSM2328645/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2190822	SRX2190822	Joseph R Ecker	"Sep 27, 2016"
GSM2099113	TueV-13 (10001)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099113/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664459	SRX1664459	Joseph R Ecker	"Jul 14, 2016"
GSM2099114	Bolin-1 (10004)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099114/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664460	SRX1664460	Joseph R Ecker	"Jul 14, 2016"
GSM2099115	Kastel-1 (10006)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099115/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664461	SRX1664461	Joseph R Ecker	"Jul 14, 2016"
GSM2099116	Sij-2 (10009)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099116/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664462	SRX1664462	Joseph R Ecker	"Jul 14, 2016"
GSM2099117	Sij-4 (10010)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099117/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664463	SRX1664463	Joseph R Ecker	"Jul 14, 2016"
GSM2099118	Yeg-1 (10011)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099118/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664464	SRX1664464	Joseph R Ecker	"Jul 14, 2016"
GSM2099119	Lerik1-3 (10013)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099119/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664465	SRX1664465	Joseph R Ecker	"Jul 14, 2016"
GSM2099120	Xan-1 (10014)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099120/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664466	SRX1664466	Joseph R Ecker	"Jul 14, 2016"
GSM2099121	Ara-1 (10015)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099121/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664467	SRX1664467	Joseph R Ecker	"Jul 14, 2016"
GSM2099122	Del-10 (10016)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099122/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664468	SRX1664468	Joseph R Ecker	"Jul 14, 2016"
GSM2099123	Petro-1 (10017)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099123/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664469	SRX1664469	Joseph R Ecker	"Jul 14, 2016"
GSM2099124	Dobra-1 (10018)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099124/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664470	SRX1664470	Joseph R Ecker	"Jul 14, 2016"
GSM2099125	Jl-2 (10020)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099125/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664471	SRX1664471	Joseph R Ecker	"Jul 14, 2016"
GSM2099126	Hl-0 (10021)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099126/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664472	SRX1664472	Joseph R Ecker	"Jul 14, 2016"
GSM2099127	Uk-3 (10022)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099127/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664473	SRX1664473	Joseph R Ecker	"Jul 14, 2016"
GSM2099128	Strand-1 (10023)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099128/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664474	SRX1664474	Joseph R Ecker	"Jul 14, 2016"
GSM2099129	Tnz-1 (10024)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099129/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664475	SRX1664475	Joseph R Ecker	"Jul 14, 2016"
GSM2099130	Bg-5 (10026)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099130/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664476	SRX1664476	Joseph R Ecker	"Jul 14, 2016"
GSM2099131	Ale-Stenar-64-24 (1002)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099131/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664477	SRX1664477	Joseph R Ecker	"Jul 14, 2016"
GSM2099132	Brosarp-34-145 (1066)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099132/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664478	SRX1664478	Joseph R Ecker	"Jul 14, 2016"
GSM2099133	Aledal-6-49 (1158)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099133/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664479	SRX1664479	Joseph R Ecker	"Jul 14, 2016"
GSM2099134	Rod-17-319 (1435)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099134/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664480	SRX1664480	Joseph R Ecker	"Jul 14, 2016"
GSM2099135	MAR2-3 (159)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099135/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664481	SRX1664481	Joseph R Ecker	"Jul 14, 2016"
GSM2099136	Mdn-1 (1829)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099136/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664482	SRX1664482	Joseph R Ecker	"Jul 14, 2016"
GSM2099137	MNF-Riv-21 (1890)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099137/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664483	SRX1664483	Joseph R Ecker	"Jul 14, 2016"
GSM2099138	MNF-Che-2 (1925)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099138/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664484	SRX1664484	Joseph R Ecker	"Jul 14, 2016"
GSM2099139	MNF-Jac-12 (1954)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099139/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664485	SRX1664485	Joseph R Ecker	"Jul 14, 2016"
GSM2099140	MNF-Pin-39 (2016)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099140/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664486	SRX1664486	Joseph R Ecker	"Jul 14, 2016"
GSM2099141	Pent-23 (2202)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099141/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664487	SRX1664487	Joseph R Ecker	"Jul 14, 2016"
GSM2099142	SLSP-35 (2278)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099142/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664488	SRX1664488	Joseph R Ecker	"Jul 14, 2016"
GSM2099143	Ste-40 (2317)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099143/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664489	SRX1664489	Joseph R Ecker	"Jul 14, 2016"
GSM2099144	PYL-6 (265)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099144/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664490	SRX1664490	Joseph R Ecker	"Jul 14, 2016"
GSM2099145	TOU-A1-88 (350)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099145/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664491	SRX1664491	Joseph R Ecker	"Jul 14, 2016"
GSM2099146	TOU-A1-89 (351)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099146/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664492	SRX1664492	Joseph R Ecker	"Jul 14, 2016"
GSM2099147	Zdarec3 (403)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099147/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664493	SRX1664493	Joseph R Ecker	"Jul 14, 2016"
GSM2099148	Doubravnik7 (410)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099148/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664494	SRX1664494	Joseph R Ecker	"Jul 14, 2016"
GSM2099149	Draha2 (424)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099149/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664495	SRX1664495	Joseph R Ecker	"Jul 14, 2016"
GSM2099150	Gr-1 (430)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099150/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664496	SRX1664496	Joseph R Ecker	"Jul 14, 2016"
GSM2099151	UKSW06-207 (4807)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099151/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664497	SRX1664497	Joseph R Ecker	"Jul 14, 2016"
GSM2099152	UKSW06-285 (4884)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099152/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664498	SRX1664498	Joseph R Ecker	"Jul 14, 2016"
GSM2099153	UKSW06-333 (4931)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099153/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664499	SRX1664499	Joseph R Ecker	"Jul 14, 2016"
GSM2099154	UKSW06-360 (4958)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099154/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664500	SRX1664500	Joseph R Ecker	"Jul 14, 2016"
GSM2099155	UKSE06-118 (5023)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099155/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664501	SRX1664501	Joseph R Ecker	"Jul 14, 2016"
GSM2099156	BRR60 (506)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099156/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664502	SRX1664502	Joseph R Ecker	"Jul 14, 2016"
GSM2099157	UKSE06-252 (5104)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099157/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664503	SRX1664503	Joseph R Ecker	"Jul 14, 2016"
GSM2099158	UKSE06-325 (5151)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099158/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664504	SRX1664504	Joseph R Ecker	"Jul 14, 2016"
GSM2099159	UKSE06-432 (5210)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099159/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664505	SRX1664505	Joseph R Ecker	"Jul 14, 2016"
GSM2099160	UKSE06-470 (5236)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099160/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664506	SRX1664506	Joseph R Ecker	"Jul 14, 2016"
GSM2099161	UKSE06-491 (5249)	SRA	Arabidopsis thaliana	1	GPL11221	GSE43857	TSV;SRA Run Selector	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2099nnn/GSM2099161/suppl;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1664507	SRX1664507	Joseph R Ecker	"Jul 14, 2016"
