study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp
PRJNA187927	SAMN04581918	SRS1363974	SRX1664494	SRR3299874	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299874/SRR3299874.fastq.gz
PRJNA187927	SAMN04581918	SRS1363974	SRX1664494	SRR3299875	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299875/SRR3299875.fastq.gz
PRJNA187927	SAMN04581919	SRS1363975	SRX1664495	SRR3299876	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299876/SRR3299876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299876/SRR3299876_2.fastq.gz
PRJNA187927	SAMN04581919	SRS1363975	SRX1664495	SRR3299877	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299877/SRR3299877.fastq.gz
PRJNA187927	SAMN04581919	SRS1363975	SRX1664495	SRR3299878	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299878/SRR3299878.fastq.gz
PRJNA187927	SAMN04581919	SRS1363975	SRX1664495	SRR3299879	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299879/SRR3299879.fastq.gz
PRJNA187927	SAMN04581920	SRS1363973	SRX1664496	SRR3299880	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299880/SRR3299880.fastq.gz
PRJNA187927	SAMN04581921	SRS1363971	SRX1664497	SRR3299881	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299881/SRR3299881.fastq.gz
PRJNA187927	SAMN04581921	SRS1363971	SRX1664497	SRR3299882	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299882/SRR3299882.fastq.gz
PRJNA187927	SAMN04581922	SRS1363972	SRX1664498	SRR3299883	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299883/SRR3299883.fastq.gz
PRJNA187927	SAMN04581922	SRS1363972	SRX1664498	SRR3299884	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299884/SRR3299884.fastq.gz
PRJNA187927	SAMN04581923	SRS1363969	SRX1664499	SRR3299885	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299885/SRR3299885.fastq.gz
PRJNA187927	SAMN04581923	SRS1363969	SRX1664499	SRR3299886	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299886/SRR3299886.fastq.gz
PRJNA187927	SAMN04581924	SRS1363970	SRX1664500	SRR3299887	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299887/SRR3299887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299887/SRR3299887_2.fastq.gz
PRJNA187927	SAMN04581924	SRS1363970	SRX1664500	SRR3299888	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299888/SRR3299888.fastq.gz
PRJNA187927	SAMN04581925	SRS1363968	SRX1664501	SRR3299889	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299889/SRR3299889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299889/SRR3299889_2.fastq.gz
PRJNA187927	SAMN04581925	SRS1363968	SRX1664501	SRR3299890	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299890/SRR3299890.fastq.gz
PRJNA187927	SAMN04581925	SRS1363968	SRX1664501	SRR3299891	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299891/SRR3299891.fastq.gz
PRJNA187927	SAMN04581926	SRS1363967	SRX1664502	SRR3299892	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299892/SRR3299892.fastq.gz
PRJNA187927	SAMN04581926	SRS1363967	SRX1664502	SRR3299893	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299893/SRR3299893.fastq.gz
PRJNA187927	SAMN04581927	SRS1363965	SRX1664503	SRR3299894	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299894/SRR3299894.fastq.gz
PRJNA187927	SAMN04581927	SRS1363965	SRX1664503	SRR3299895	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299895/SRR3299895.fastq.gz
PRJNA187927	SAMN04581928	SRS1363966	SRX1664504	SRR3299896	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299896/SRR3299896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299896/SRR3299896_2.fastq.gz
PRJNA187927	SAMN04581928	SRS1363966	SRX1664504	SRR3299897	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299897/SRR3299897.fastq.gz
PRJNA187927	SAMN04581928	SRS1363966	SRX1664504	SRR3299898	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299898/SRR3299898.fastq.gz
PRJNA187927	SAMN04581928	SRS1363966	SRX1664504	SRR3299899	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299899/SRR3299899.fastq.gz
PRJNA187927	SAMN04581929	SRS1363964	SRX1664505	SRR3299900	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299900/SRR3299900.fastq.gz
PRJNA187927	SAMN04581929	SRS1363964	SRX1664505	SRR3299901	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299901/SRR3299901.fastq.gz
PRJNA187927	SAMN04581929	SRS1363964	SRX1664505	SRR3299902	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299902/SRR3299902.fastq.gz
PRJNA187927	SAMN04581929	SRS1363964	SRX1664505	SRR3299903	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299903/SRR3299903.fastq.gz
PRJNA187927	SAMN04581929	SRS1363964	SRX1664505	SRR3299904	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299904/SRR3299904.fastq.gz
PRJNA187927	SAMN04581930	SRS1363963	SRX1664506	SRR3299905	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299905/SRR3299905.fastq.gz
PRJNA187927	SAMN04581930	SRS1363963	SRX1664506	SRR3299906	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299906/SRR3299906.fastq.gz
PRJNA187927	SAMN04581930	SRS1363963	SRX1664506	SRR3299907	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299907/SRR3299907.fastq.gz
PRJNA187927	SAMN04581930	SRS1363963	SRX1664506	SRR3299908	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299908/SRR3299908.fastq.gz
PRJNA187927	SAMN04581930	SRS1363963	SRX1664506	SRR3299909	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299909/SRR3299909.fastq.gz
PRJNA187927	SAMN04581931	SRS1363962	SRX1664507	SRR3299910	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299910/SRR3299910.fastq.gz
PRJNA187927	SAMN04581931	SRS1363962	SRX1664507	SRR3299911	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299911/SRR3299911.fastq.gz
PRJNA187927	SAMN04581932	SRS1363961	SRX1664508	SRR3299912	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299912/SRR3299912.fastq.gz
PRJNA187927	SAMN04581932	SRS1363961	SRX1664508	SRR3299913	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299913/SRR3299913.fastq.gz
PRJNA187927	SAMN04581932	SRS1363961	SRX1664508	SRR3299914	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299914/SRR3299914.fastq.gz
PRJNA187927	SAMN04581933	SRS1363960	SRX1664509	SRR3299915	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299915/SRR3299915.fastq.gz
PRJNA187927	SAMN04581933	SRS1363960	SRX1664509	SRR3299916	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299916/SRR3299916.fastq.gz
PRJNA187927	SAMN04581934	SRS1363959	SRX1664510	SRR3299917	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299917/SRR3299917.fastq.gz
PRJNA187927	SAMN04581934	SRS1363959	SRX1664510	SRR3299918	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299918/SRR3299918.fastq.gz
PRJNA187927	SAMN04581935	SRS1363958	SRX1664511	SRR3299919	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299919/SRR3299919.fastq.gz
PRJNA187927	SAMN04581935	SRS1363958	SRX1664511	SRR3299920	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299920/SRR3299920.fastq.gz
PRJNA187927	SAMN04581935	SRS1363958	SRX1664511	SRR3299921	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299921/SRR3299921.fastq.gz
PRJNA187927	SAMN04581936	SRS1363957	SRX1664512	SRR3299922	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299922/SRR3299922.fastq.gz
PRJNA187927	SAMN04581936	SRS1363957	SRX1664512	SRR3299923	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299923/SRR3299923.fastq.gz
PRJNA187927	SAMN04581936	SRS1363957	SRX1664512	SRR3299924	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299924/SRR3299924.fastq.gz
PRJNA187927	SAMN04581936	SRS1363957	SRX1664512	SRR3299925	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299925/SRR3299925.fastq.gz
PRJNA187927	SAMN04581937	SRS1363956	SRX1664513	SRR3299926	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299926/SRR3299926.fastq.gz
PRJNA187927	SAMN04581937	SRS1363956	SRX1664513	SRR3299927	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299927/SRR3299927.fastq.gz
PRJNA187927	SAMN04581938	SRS1363955	SRX1664514	SRR3299928	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299928/SRR3299928.fastq.gz
PRJNA187927	SAMN04581938	SRS1363955	SRX1664514	SRR3299929	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299929/SRR3299929.fastq.gz
PRJNA187927	SAMN04581939	SRS1363953	SRX1664515	SRR3299930	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299930/SRR3299930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299930/SRR3299930_2.fastq.gz
PRJNA187927	SAMN04581939	SRS1363953	SRX1664515	SRR3299931	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299931/SRR3299931.fastq.gz
PRJNA187927	SAMN04581940	SRS1363954	SRX1664516	SRR3299932	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299932/SRR3299932.fastq.gz
PRJNA187927	SAMN04581940	SRS1363954	SRX1664516	SRR3299933	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299933/SRR3299933.fastq.gz
PRJNA187927	SAMN04581941	SRS1363951	SRX1664517	SRR3299934	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299934/SRR3299934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299934/SRR3299934_2.fastq.gz
PRJNA187927	SAMN04581941	SRS1363951	SRX1664517	SRR3299935	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299935/SRR3299935.fastq.gz
PRJNA187927	SAMN04581942	SRS1363950	SRX1664518	SRR3299936	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299936/SRR3299936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299936/SRR3299936_2.fastq.gz
PRJNA187927	SAMN04581942	SRS1363950	SRX1664518	SRR3299937	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299937/SRR3299937.fastq.gz
PRJNA187927	SAMN04581428	SRS1363952	SRX1664519	SRR3299938	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299938/SRR3299938.fastq.gz
PRJNA187927	SAMN04581428	SRS1363952	SRX1664519	SRR3299939	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299939/SRR3299939.fastq.gz
PRJNA187927	SAMN04581428	SRS1363952	SRX1664519	SRR3299940	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299940/SRR3299940.fastq.gz
PRJNA187927	SAMN04581428	SRS1363952	SRX1664519	SRR3299941	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299941/SRR3299941.fastq.gz
PRJNA187927	SAMN04581428	SRS1363952	SRX1664519	SRR3299942	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299942/SRR3299942.fastq.gz
PRJNA187927	SAMN04581428	SRS1363952	SRX1664519	SRR3299943	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299943/SRR3299943.fastq.gz
PRJNA187927	SAMN04581429	SRS1363949	SRX1664520	SRR3299944	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299944/SRR3299944.fastq.gz
PRJNA187927	SAMN04581429	SRS1363949	SRX1664520	SRR3299945	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299945/SRR3299945.fastq.gz
PRJNA187927	SAMN04581429	SRS1363949	SRX1664520	SRR3299946	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299946/SRR3299946.fastq.gz
PRJNA187927	SAMN04581430	SRS1363948	SRX1664521	SRR3299947	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299947/SRR3299947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299947/SRR3299947_2.fastq.gz
PRJNA187927	SAMN04581430	SRS1363948	SRX1664521	SRR3299948	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299948/SRR3299948.fastq.gz
PRJNA187927	SAMN04581430	SRS1363948	SRX1664521	SRR3299949	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299949/SRR3299949.fastq.gz
PRJNA187927	SAMN04581430	SRS1363948	SRX1664521	SRR3299950	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299950/SRR3299950.fastq.gz
PRJNA187927	SAMN04581431	SRS1363946	SRX1664522	SRR3299951	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299951/SRR3299951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299951/SRR3299951_2.fastq.gz
PRJNA187927	SAMN04581431	SRS1363946	SRX1664522	SRR3299952	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299952/SRR3299952.fastq.gz
PRJNA187927	SAMN04581431	SRS1363946	SRX1664522	SRR3299953	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299953/SRR3299953.fastq.gz
PRJNA187927	SAMN04581431	SRS1363946	SRX1664522	SRR3299954	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299954/SRR3299954.fastq.gz
PRJNA187927	SAMN04581432	SRS1363947	SRX1664523	SRR3299955	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299955/SRR3299955.fastq.gz
PRJNA187927	SAMN04581432	SRS1363947	SRX1664523	SRR3299956	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299956/SRR3299956.fastq.gz
PRJNA187927	SAMN04581433	SRS1363945	SRX1664524	SRR3299957	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299957/SRR3299957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299957/SRR3299957_2.fastq.gz
PRJNA187927	SAMN04581433	SRS1363945	SRX1664524	SRR3299958	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299958/SRR3299958.fastq.gz
PRJNA187927	SAMN04581434	SRS1363944	SRX1664525	SRR3299959	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299959/SRR3299959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299959/SRR3299959_2.fastq.gz
PRJNA187927	SAMN04581434	SRS1363944	SRX1664525	SRR3299960	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299960/SRR3299960.fastq.gz
PRJNA187927	SAMN04581434	SRS1363944	SRX1664525	SRR3299961	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299961/SRR3299961.fastq.gz
PRJNA187927	SAMN04581434	SRS1363944	SRX1664525	SRR3299962	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299962/SRR3299962.fastq.gz
PRJNA187927	SAMN04581435	SRS1363943	SRX1664526	SRR3299963	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299963/SRR3299963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/003/SRR3299963/SRR3299963_2.fastq.gz
PRJNA187927	SAMN04581435	SRS1363943	SRX1664526	SRR3299964	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/004/SRR3299964/SRR3299964.fastq.gz
PRJNA187927	SAMN04581436	SRS1363942	SRX1664527	SRR3299965	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299965/SRR3299965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/005/SRR3299965/SRR3299965_2.fastq.gz
PRJNA187927	SAMN04581436	SRS1363942	SRX1664527	SRR3299966	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/006/SRR3299966/SRR3299966.fastq.gz
PRJNA187927	SAMN04581436	SRS1363942	SRX1664527	SRR3299967	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/007/SRR3299967/SRR3299967.fastq.gz
PRJNA187927	SAMN04581437	SRS1363940	SRX1664528	SRR3299968	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/008/SRR3299968/SRR3299968.fastq.gz
PRJNA187927	SAMN04581437	SRS1363940	SRX1664528	SRR3299969	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/009/SRR3299969/SRR3299969.fastq.gz
PRJNA187927	SAMN04581438	SRS1363941	SRX1664529	SRR3299970	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/000/SRR3299970/SRR3299970.fastq.gz
PRJNA187927	SAMN04581438	SRS1363941	SRX1664529	SRR3299971	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/001/SRR3299971/SRR3299971.fastq.gz
PRJNA187927	SAMN04581439	SRS1363939	SRX1664530	SRR3299972	SRA065807	3702	Arabidopsis thaliana	Illumina Genome Analyzer IIx	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR329/002/SRR3299972/SRR3299972.fastq.gz
